CO,NO2,O3,AQI,CO AQI,NO2 AQI,O3 AQI,PM2.5 AQI
0.0319266654550894,9.505690832152668e-05,0.127560630440658,126,6.0,35.0,126.0,49.0
0.0299745704978577,8.422577229790553e-05,0.1295141875743318,108,5.0,24.0,108.0,52.0
0.033391704300721,0.0002077065728371,0.1283975541591101,84,7.0,38.0,84.0,55.0
0.0325995571911197,0.0001491643932169,0.1296548860472847,67,7.0,48.0,67.0,62.0
0.0329673700034479,0.0001840951155557,0.1280008199894458,58,8.0,39.0,46.0,58.0
0.0261660274118074,0.000124810510897,0.1316726952790657,36,2.0,12.0,36.0,23.0
0.0275006620423542,0.0001098315478884,0.1292810142039706,28,3.0,16.0,28.0,26.0
0.0292641751080458,0.0002226582728325,0.129366144537871,53,5.0,24.0,35.0,53.0
0.0271159545896276,0.0001374625862808,0.1273141950368342,46,3.0,22.0,37.0,46.0
0.030930806406763,0.0001740330553729,0.1302394866942808,47,3.0,25.0,41.0,47.0
0.027835847809899,0.0001801154430722,0.1280424445866997,57,6.0,25.0,48.0,57.0
0.0292578395455951,0.0001153119960861,0.1275504099410988,56,6.0,22.0,44.0,56.0
0.0248292349278821,7.676378299944582e-05,0.1298660933970855,43,2.0,8.0,39.0,43.0
0.0291205510690873,0.0003117707608279,0.1246532059935667,31,5.0,20.0,31.0,24.0
0.028775948384591,0.0001296515172063,0.1256021034166637,24,5.0,17.0,24.0,20.0
0.0354777402724377,0.0004007236383666,0.1228682938145226,34,6.0,17.0,24.0,34.0
0.0326387062668662,0.0003596410970202,0.1242770552634667,80,8.0,36.0,80.0,51.0
0.0253313165157926,9.74323265836162e-05,0.1252224147319264,67,8.0,27.0,67.0,51.0
0.0282325241714596,0.000143294528243,0.12477948516602,53,8.0,31.0,49.0,53.0
0.0242770863696829,0.0001159787604082,0.1259989522919407,62,9.0,46.0,48.0,62.0
0.0316953323781356,0.0001582360333678,0.1270350778283587,67,10.0,63.0,67.0,58.0
0.0315892733633384,0.0001861304229843,0.1306708636864632,108,10.0,48.0,108.0,60.0
0.029057094827282,0.0001135405645113,0.1292452439424097,55,8.0,29.0,48.0,55.0
0.0311703296255168,0.0001766112691256,0.1296973973512101,53,3.0,12.0,41.0,53.0
0.0322945564985138,0.0001216069147063,0.1295981248474119,45,2.0,8.0,43.0,45.0
0.0304992645978798,9.862641453110471e-05,0.1309038964214495,49,2.0,5.0,49.0,43.0
0.0319643287055493,0.0001025784149532,0.1288588047027043,44,6.0,29.0,44.0,41.0
0.0334700221548053,0.0002895816571662,0.1269832543943509,52,8.0,27.0,50.0,52.0
0.0334700221548053,0.0002471855583385,0.1261926863754939,62,6.0,26.0,51.0,62.0
0.0334700221548053,0.0002635829350595,0.1267419347319582,67,5.0,26.0,49.0,67.0
0.0335403792559958,0.0001546196401254,0.1290055374207548,74,6.0,32.0,74.0,72.0
0.0324625521898132,0.0001119079897761,0.1288048475980214,76,8.0,26.0,71.0,76.0
0.0332721546292164,0.0001422511446916,0.130016750538551,60,5.0,15.0,46.0,60.0
0.0315686188108255,0.0002405846089866,0.1339981063792335,62,5.0,19.0,44.0,62.0
0.0315686188108255,0.0002859622197492,0.1378525712052798,53,5.0,18.0,43.0,53.0
0.0282089510414677,0.0001601447297676,0.132733193335488,46,5.0,22.0,43.0,46.0
0.0356641610021011,0.0002287396200698,0.1240537911652994,73,5.0,24.0,42.0,73.0
0.0282455831766009,0.0002287396200698,0.1332033425568971,34,3.0,12.0,34.0,30.0
0.0333353299647427,0.0001803176601241,0.1275552585720476,41,6.0,29.0,41.0,39.0
0.0323672257363659,0.000159836228704,0.1264329254626693,71,8.0,46.0,71.0,51.0
0.0323672257363659,0.0003472978132775,0.1246993467211196,49,8.0,44.0,49.0,31.0
0.0323672257363659,0.0004592710257554,0.1279958115545814,48,8.0,40.0,48.0,40.0
0.0306814291530007,0.0002358075144001,0.1286094635724477,52,6.0,31.0,44.0,52.0
0.0264260738286637,0.0002358075144001,0.1293807910323731,43,3.0,11.0,38.0,43.0
0.0293851643800611,0.0001204557847813,0.1271222531794964,39,5.0,23.0,39.0,31.0
0.0293851643800611,0.0002065923411818,0.1257320513152865,38,7.0,33.0,38.0,35.0
0.0293851643800611,0.0005694059655067,0.1238593459128809,38,7.0,38.0,37.0,36.0
0.0355346091091482,0.0004756568523587,0.1272038072347103,45,9.0,35.0,40.0,45.0
0.0346002541482302,0.0001717348350211,0.1268561333417356,54,7.0,40.0,46.0,54.0
0.0346002541482302,0.0002787265314039,0.1229795698353909,61,10.0,41.0,44.0,61.0
0.0346002541482302,0.0002349745336686,0.1290319561957767,60,10.0,39.0,48.0,60.0
0.0331127879098468,0.0002344797539989,0.1359378099440953,67,11.0,47.0,67.0,58.0
0.028649530157262,0.0001245227596569,0.1322090703850559,54,6.0,26.0,39.0,54.0
0.0293651514513564,9.071729436978586e-05,0.1392946839331991,32,2.0,18.0,32.0,22.0
0.0273162908851984,7.843295730786003e-05,0.1415110310806801,35,3.0,25.0,35.0,15.0
0.0273162908851984,0.0005809703143311,0.1215663626789532,33,6.0,33.0,31.0,24.0
0.03390726819633,0.000543202681001,0.1170463562011223,49,9.0,35.0,31.0,49.0
0.03390726819633,0.0002115166280417,0.1167646348475916,48,10.0,28.0,44.0,48.0
0.0283801704645036,9.799927236019464e-05,0.1320194467893875,33,6.0,28.0,33.0,23.0
0.0338507793193575,0.0002457165696627,0.1294296734050156,36,8.0,32.0,28.0,36.0
0.0309866627329887,0.0003763420443379,0.121684708386537,36,9.0,36.0,33.0,33.0
0.0347598201596498,0.0003245885995929,0.12322674869526,43,9.0,31.0,32.0,43.0
0.0312566896900401,9.032444134935422e-05,0.1273870737549413,53,9.0,31.0,36.0,53.0
0.032342076301561,0.0004687143373301,0.1258271038531725,40,8.0,40.0,31.0,40.0
0.0317396186292037,0.0005671616041291,0.1311725508220861,43,10.0,39.0,24.0,43.0
0.0411277711391275,0.0003928574733434,0.121165297925421,42,11.0,42.0,27.0,39.0
0.0411277711391275,0.0002254113427934,0.1211036828370843,40,13.0,40.0,31.0,40.0
0.034614482890056,0.0004220228875054,0.136081583797874,56,13.0,42.0,26.0,56.0
0.0347433350980134,0.0002569807111284,0.1357093155383489,50,14.0,38.0,34.0,50.0
0.0309134982526171,0.0001274057140107,0.1314608156680504,42,9.0,38.0,39.0,42.0
0.0309134982526171,0.0003547545638865,0.118157371878574,44,9.0,44.0,31.0,37.0
0.0304173510521521,0.0003902141179422,0.1258802115916673,42,10.0,42.0,29.0,40.0
0.0304173510521521,0.0004875363257438,0.1248900778130402,64,11.0,45.0,22.0,64.0
0.0348446499981707,0.0002593766945092,0.1171527173621062,67,13.0,41.0,33.0,67.0
0.0304178167134394,0.0001745666369598,0.1140289824727486,46,10.0,37.0,35.0,46.0
0.0329809696535611,0.0002937710669356,0.1145850419997684,51,10.0,35.0,31.0,51.0
0.0329809696535611,0.0003093045298921,0.1211066637299962,62,10.0,42.0,41.0,62.0
0.0318416245281561,0.0003093045298921,0.127877193688477,59,7.0,25.0,36.0,59.0
0.0300043113529555,0.0002577932976018,0.1289477629585477,54,7.0,35.0,33.0,54.0
0.0290303776169245,0.000258668034803,0.1246066987513968,49,8.0,27.0,32.0,49.0
0.0277640745043637,0.000258668034803,0.1196399745278974,30,3.0,26.0,30.0,30.0
0.0306783318519462,0.000258668034803,0.1194268756996242,41,9.0,25.0,19.0,41.0
0.0334285907447196,0.0001481863437219,0.1261141002177659,32,6.0,32.0,32.0,25.0
0.0364885984665098,0.0003509638586866,0.1343459639799631,44,8.0,32.0,30.0,44.0
0.031782209873186,0.0003032127860932,0.1232375577091649,38,8.0,33.0,29.0,38.0
0.0353488601512238,0.0004551934900248,0.133562343544268,54,9.0,34.0,23.0,54.0
0.032272778451429,0.0004551934900248,0.1279055367914854,47,11.0,26.0,28.0,47.0
0.032272778451429,2.8919346732424448e-05,0.1389675587415107,34,6.0,27.0,34.0,23.0
0.026997702196229,9.515707613402524e-05,0.1471103221697835,29,7.0,29.0,28.0,25.0
0.0321225005798975,0.0002685370935262,0.132412017657881,45,8.0,32.0,27.0,45.0
0.0338515619411381,0.0003066256467717,0.1220065876841029,51,8.0,32.0,24.0,51.0
0.0338515619411381,0.0003622993244788,0.1209696009754623,43,11.0,37.0,20.0,43.0
0.0338515619411381,0.0001842839847085,0.1325616985558902,43,9.0,36.0,24.0,43.0
0.0286703798919794,0.0004109832807442,0.1340321302413373,48,9.0,33.0,27.0,48.0
0.0314442366361485,0.0003492065297903,0.12063718587155,71,11.0,43.0,25.0,71.0
0.0340956747531746,0.0003344349970574,0.1268753483890949,54,9.0,37.0,24.0,54.0
0.0350506342947334,0.0003773529606404,0.126172304153389,59,11.0,39.0,18.0,59.0
0.0350506342947334,0.0003773529606404,0.1215932890772305,62,14.0,48.0,15.0,62.0
0.0446998483657455,0.0008810426807027,0.1139088049530501,84,16.0,45.0,14.0,84.0
0.0318551510572298,0.000175959270013,0.1145198532067771,68,15.0,39.0,25.0,68.0
0.0318551510572298,8.404999243790454e-05,0.1166016310452921,38,10.0,38.0,35.0,38.0
0.0332769453525402,0.000271122449908,0.1407604250432987,38,6.0,24.0,24.0,38.0
0.024838719516982,0.000271122449908,0.1264518648385466,43,5.0,24.0,21.0,43.0
0.0314311794936524,0.000271122449908,0.1178203030654012,45,6.0,29.0,16.0,45.0
0.0244734437264604,0.000271122449908,0.1461185906069097,32,2.0,17.0,32.0,21.0
0.0283960383385299,0.000271122449908,0.1211428865789854,30,3.0,24.0,30.0,18.0
0.030316852964448,5.500550832946321e-05,0.1360355839132687,35,6.0,25.0,35.0,28.0
0.0362968146800841,0.0002959501130424,0.1315639959854233,44,7.0,31.0,24.0,44.0
0.0362968146800841,0.0003064541485071,0.1199746847856054,44,10.0,33.0,20.0,44.0
0.036433100700363,0.0003064541485071,0.1200470055079475,59,11.0,41.0,24.0,59.0
0.036433100700363,0.00034872937249,0.1323654800652897,47,9.0,30.0,26.0,47.0
0.036433100700363,0.000240204259171,0.1251082122325368,35,8.0,35.0,19.0,34.0
0.0301158325746527,0.000240204259171,0.1524233334110862,34,3.0,24.0,34.0,16.0
0.03157693063205,0.0001363857677097,0.1598702147456644,30,6.0,30.0,30.0,23.0
0.0363676915860424,0.0003880830772685,0.1436413377522814,33,7.0,29.0,29.0,33.0
0.0317436823745619,0.000466302182758,0.1528629660605737,39,9.0,25.0,26.0,39.0
0.0317436823745619,0.0002736905007621,0.1449750363826138,41,8.0,34.0,32.0,41.0
0.0380832706754453,0.0002152237443967,0.135004655574157,46,9.0,31.0,31.0,46.0
0.0384812429547147,0.000332752097165,0.1465445905923223,54,10.0,34.0,30.0,54.0
0.0332923755049564,0.0004264682356732,0.1367312520741838,41,7.0,41.0,29.0,30.0
0.0387935563921764,0.0003993388381784,0.1270669102668224,39,9.0,37.0,25.0,39.0
0.0326134297315509,0.0003544952778609,0.1404635757207276,50,10.0,44.0,27.0,50.0
0.0392261967062784,0.0003078898880629,0.143693193793236,44,11.0,39.0,30.0,44.0
0.0383698914449268,0.0004097189120664,0.1360689455809728,43,10.0,41.0,27.0,43.0
0.0379469776732944,0.0002482375075289,0.1302152005694956,55,13.0,35.0,38.0,55.0
0.0336304455995417,0.0002482375075289,0.1283063844746362,37,2.0,21.0,37.0,25.0
0.0288959183168272,0.0002482375075289,0.1545361609298577,32,6.0,32.0,29.0,27.0
0.0367350243031823,0.000366123189451,0.149482190608915,47,9.0,43.0,28.0,47.0
0.0355054941028205,0.0003708613658089,0.1345077157019999,43,9.0,40.0,28.0,43.0
0.0355054941028205,0.0004179711395407,0.1270320266484677,53,11.0,45.0,23.0,53.0
0.0355054941028205,0.0004526506527325,0.1389328688382514,42,10.0,38.0,29.0,42.0
0.0339567549526547,0.0004908319797639,0.1201597517721787,56,8.0,40.0,35.0,56.0
0.0350182279944271,0.000193247448445,0.1219780276299481,56,10.0,32.0,32.0,56.0
0.0357876070352707,0.000125122067402,0.1406501755117774,38,6.0,38.0,35.0,19.0
0.0380903482436972,0.0002973204536827,0.1217430904507122,42,9.0,42.0,31.0,34.0
0.0380903482436972,0.000268705879014,0.1348546261001232,41,10.0,41.0,34.0,39.0
0.0407715030014342,0.0002567516639827,0.1264989972114028,45,10.0,43.0,37.0,45.0
0.0407715030014342,0.0002031465738938,0.1235522217725569,43,10.0,43.0,37.0,34.0
0.034095261706497,9.856263932302152e-05,0.1475608646869035,45,8.0,36.0,37.0,45.0
0.0303769018500914,0.0001456374302505,0.1617862284182817,41,7.0,25.0,39.0,41.0
0.0353065849825797,0.0003184383587506,0.131078783966933,39,6.0,28.0,36.0,39.0
0.0434007868170554,0.0003184383587506,0.1606934517621314,40,3.0,16.0,37.0,40.0
0.0369760319590412,0.0003171541320624,0.1417814642190333,38,6.0,38.0,31.0,30.0
0.0369760319590412,0.0003171541320624,0.1380219757556331,41,7.0,41.0,32.0,34.0
0.0369760319590412,0.0002095298259518,0.153279945254261,43,8.0,43.0,36.0,39.0
0.0392417829725061,0.0002879051316993,0.1571350246667197,58,9.0,33.0,41.0,58.0
0.0392417829725061,0.0002520331181584,0.1541654765605274,54,7.0,40.0,44.0,54.0
0.0392417829725061,0.0002520331181584,0.1269831315801471,58,8.0,42.0,36.0,58.0
0.0341174062341306,3.864063739157522e-05,0.1585321400628347,38,3.0,26.0,38.0,35.0
0.0291033275425311,3.864063739157522e-05,0.1721762865781056,36,3.0,23.0,36.0,25.0
0.033147132858351,3.864063739157522e-05,0.1302410662173674,39,7.0,29.0,39.0,38.0
0.0369742959737621,3.864063739157522e-05,0.1309610840823488,37,8.0,34.0,23.0,37.0
0.0330453589558461,6.284775000163459e-05,0.1489237912059678,38,5.0,26.0,38.0,26.0
0.0218350049108174,6.284775000163459e-05,0.2126083374022538,40,3.0,12.0,40.0,22.0
0.0218350049108174,0.0003733886402234,0.1388890543295849,34,6.0,34.0,34.0,34.0
0.0373434945940813,0.0005143691669216,0.1341730505227475,54,8.0,29.0,37.0,54.0
0.0373434945940813,0.0005143691669216,0.1385233253693927,43,5.0,26.0,43.0,25.0
0.038832481950505,0.000354606523718,0.1627117196567604,40,6.0,30.0,40.0,40.0
0.0347928926348539,0.0004256035608703,0.1367120444774049,45,7.0,32.0,37.0,45.0
0.0347928926348539,0.0005576995899898,0.1288133263587406,51,8.0,28.0,42.0,51.0
0.0273640374012615,0.0005576995899898,0.1202979547891582,31,3.0,22.0,28.0,31.0
0.0411680641339397,5.668666042908716e-05,0.1329352891190744,28,3.0,12.0,26.0,28.0
0.0411680641339397,0.0002265495130919,0.1266495532669082,40,3.0,22.0,27.0,40.0
0.0316514114127812,0.0002265495130919,0.1521620713698906,30,2.0,10.0,29.0,30.0
0.0316514114127812,0.0002617984428449,0.1263450985171169,60,7.0,33.0,36.0,60.0
0.0419415150376701,0.0001229666959261,0.1369066387414353,49,9.0,36.0,48.0,49.0
0.0317397719781835,0.0001229666959261,0.1300194141598162,48,8.0,30.0,42.0,48.0
0.0333905294537403,0.0001229666959261,0.1416564913607902,44,2.0,39.0,44.0,30.0
0.0318781398236616,0.0001229666959261,0.1659751236438049,34,3.0,23.0,34.0,29.0
0.0322996862232548,0.0001015867383102,0.1552267819642364,38,5.0,23.0,38.0,31.0
0.0322996862232548,0.0001075077452696,0.1456161886453012,43,3.0,8.0,43.0,26.0
0.0413878677046406,0.00022813616595,0.1533921129422126,44,5.0,25.0,44.0,38.0
0.0413878677046406,5.936982597629358e-05,0.1394132226704961,46,3.0,21.0,46.0,33.0
0.0358180068433133,0.0001822447229641,0.1446637362241133,50,6.0,42.0,50.0,45.0
0.0358180068433133,0.0003349023936259,0.1364082768689976,48,6.0,32.0,48.0,40.0
0.0355740077793447,7.066582173293116e-05,0.151409076847333,44,2.0,14.0,44.0,30.0
0.0345401242375227,0.000145426791583,0.1727381654344366,40,5.0,28.0,40.0,28.0
0.0345401242375227,0.0001622450724363,0.1562027000208894,43,7.0,38.0,43.0,42.0
0.0376671925186951,0.0001232903385126,0.1507773366316969,46,8.0,26.0,45.0,46.0
0.0376671925186951,0.0001641597773413,0.1469558179377888,53,7.0,23.0,49.0,53.0
0.0375941507518132,4.067538611705558e-05,0.1541972607373539,43,2.0,7.0,43.0,27.0
0.0373334251344046,8.929992327462831e-05,0.1599832326173105,41,2.0,13.0,41.0,21.0
0.0419330531735752,0.0003278473159296,0.1559910476207073,46,6.0,28.0,46.0,40.0
0.0384845696389512,0.0002439540036706,0.1538515177878869,58,6.0,34.0,58.0,40.0
0.0379383120043231,0.000184081689913,0.1579746543192327,53,7.0,33.0,49.0,53.0
0.0413177638448015,0.0002210436068707,0.1487754285334911,48,5.0,23.0,38.0,48.0
0.0413177638448015,0.0002080343838314,0.1356356292962454,62,5.0,30.0,45.0,62.0
0.0444728396832754,0.0004770573286803,0.1355203539132498,77,7.0,35.0,46.0,77.0
0.0444728396832754,0.0002519373373897,0.134453176468374,90,6.0,24.0,44.0,90.0
0.0444728396832754,0.000180966036238,0.1401356015336444,55,6.0,24.0,48.0,55.0
0.0444728396832754,0.0001207875357067,0.1364903002976793,55,6.0,20.0,42.0,55.0
0.0371965505182585,0.0002097698431427,0.1423621459891869,64,3.0,17.0,48.0,64.0
0.0391446114453792,0.0001182568103273,0.1455232799052576,46,3.0,19.0,43.0,46.0
0.03990878926121,0.0002048166643361,0.1420598477124567,45,5.0,34.0,45.0,43.0
0.03990878926121,0.0003158479230477,0.1402879059314134,84,7.0,48.0,84.0,51.0
0.0399072135200741,0.0002772434672805,0.1446887254714354,93,7.0,41.0,93.0,44.0
0.0399072135200741,0.0002094445662804,0.1438695124958388,126,8.0,32.0,126.0,59.0
0.0399072135200741,0.0001041094034471,0.1478454181700262,58,5.0,17.0,46.0,58.0
0.03197260573505,0.0002111653445953,0.1461379230021812,62,3.0,15.0,43.0,62.0
0.0374328754842123,0.0001979984808712,0.1430795987978436,56,3.0,15.0,46.0,56.0
0.0390195026993586,0.0001249950621371,0.1418549383507155,63,5.0,19.0,51.0,63.0
0.0430152267217453,0.000206027398235,0.1480100080370276,80,6.0,36.0,49.0,80.0
0.0419306295315193,0.0001521309313829,0.1497572462278815,78,6.0,34.0,49.0,78.0
0.0375170670449575,0.0001065476317307,0.150147601962026,72,5.0,24.0,47.0,72.0
0.0436646267771536,0.0001773792249207,0.1519054774262891,69,3.0,12.0,45.0,69.0
0.0328067233696522,0.0001773792249207,0.1615619361399921,38,2.0,17.0,38.0,26.0
0.0332616836589624,0.0001773792249207,0.1652292013167636,35,2.0,16.0,35.0,20.0
0.0353237316012233,0.0001773792249207,0.1741756873305285,38,5.0,26.0,38.0,23.0
0.0335440694347017,0.0001769159991351,0.1591570515738725,32,3.0,23.0,32.0,25.0
0.0297689121216409,7.888659694653547e-05,0.1532063445209171,36,6.0,19.0,36.0,26.0
0.0388321131467655,0.0001319120201514,0.1460343748330452,36,5.0,19.0,36.0,31.0
0.0361983794718827,0.0001295720651061,0.1376980093157185,41,5.0,19.0,36.0,41.0
0.0406440341047623,0.0003094903659074,0.146175116300521,43,3.0,23.0,43.0,43.0
0.0358592644333687,0.0003456319319336,0.142629438923145,58,7.0,22.0,45.0,58.0
0.0366040486842238,0.000178444437963,0.1485430747269955,69,6.0,20.0,49.0,69.0
0.0373464301228365,0.0001195939621538,0.1434303373097767,64,3.0,9.0,64.0,60.0
0.036999325793672,0.0002064766263362,0.137319365453598,70,5.0,20.0,46.0,70.0
0.0374564595763233,0.0002073862581505,0.1375892066163814,51,5.0,12.0,43.0,51.0
0.0362213775515403,0.000163165910635,0.1366741359233278,57,5.0,21.0,43.0,57.0
0.0371754169463954,9.8719209049211e-05,0.1358005787670876,61,5.0,23.0,43.0,61.0
0.0349899083375782,0.0001300230651394,0.1402688026427629,63,3.0,12.0,49.0,63.0
0.0354396700858919,0.0001923681847983,0.1373995840548888,62,3.0,10.0,51.0,62.0
0.0290271637545855,0.0002167041268676,0.1411828259502066,56,3.0,22.0,39.0,56.0
0.0349995568394512,0.0001065142316336,0.1416445131263846,40,3.0,20.0,40.0,34.0
0.0348118767142148,0.0001877696479942,0.1477088073468513,45,3.0,17.0,41.0,45.0
0.0346112563579513,0.0001877696479942,0.14960690510202,55,6.0,24.0,46.0,55.0
0.0367167927324616,0.0001024276934912,0.1485624657870271,60,3.0,9.0,50.0,60.0
0.0301592126488558,0.0001024276934912,0.1702398394060501,43,3.0,18.0,42.0,43.0
0.0334715098142482,0.0001229220685652,0.1554018357298527,39,5.0,17.0,39.0,28.0
0.0368399471044384,0.00023701567261,0.1520024836062742,45,3.0,17.0,40.0,45.0
0.0368399471044384,9.507482672909505e-05,0.1387007126602918,53,3.0,18.0,41.0,53.0
0.0310976232827971,0.0001079048088285,0.14030970633024,55,2.0,9.0,38.0,55.0
0.0376203171908696,0.0001768897927831,0.1389387473463424,53,6.0,23.0,42.0,53.0
0.0376203171908696,0.0001561906941947,0.1424075440128518,54,7.0,25.0,47.0,54.0
0.0338180554476759,0.0001563790590977,0.1444231504770131,54,5.0,22.0,35.0,54.0
0.0338180554476759,0.000215463655917,0.1327691938430604,45,2.0,21.0,40.0,45.0
0.0361410304903831,0.0001376282743876,0.1317993700503745,47,6.0,23.0,42.0,47.0
0.030967917293297,9.936846754447146e-05,0.1321377974539982,51,3.0,18.0,46.0,51.0
0.0324002876877647,0.0001327202037673,0.1364050863285308,48,5.0,22.0,43.0,48.0
0.0350165029255484,0.0001710592047548,0.1426118148052787,53,5.0,19.0,44.0,53.0
0.0312220286577807,0.0002267287782159,0.1443842947482452,50,2.0,12.0,39.0,50.0
0.0312220286577807,0.0002393088652751,0.1384012401103388,57,3.0,19.0,47.0,57.0
0.0358479376882162,0.0001810205542026,0.138520811837029,66,6.0,26.0,50.0,66.0
0.0358479376882162,0.0001015168381854,0.135252773761692,74,5.0,21.0,74.0,71.0
0.031941376626478,0.000130660942966,0.1314706138313106,62,5.0,15.0,51.0,62.0
0.0331577919423439,0.0002020483807426,0.1273099035024104,66,5.0,23.0,48.0,66.0
0.0267553178418561,0.0001302354752775,0.1263753539401239,93,3.0,18.0,48.0,93.0
0.0309457909315693,0.0001721993176032,0.127819925546592,90,3.0,20.0,46.0,90.0
0.0253159534186017,0.0001558103703047,0.1264231043034823,63,3.0,19.0,43.0,63.0
0.0253159534186017,0.0002001664252019,0.1243026182054947,56,3.0,12.0,47.0,56.0
0.0304012019187083,0.0001216594370422,0.1256077179049726,58,3.0,21.0,54.0,58.0
0.0254159867763411,0.0001113000825475,0.1290945996549039,63,3.0,17.0,61.0,63.0
0.0315415412187442,0.0002328600094187,0.1285195946692877,64,5.0,23.0,64.0,58.0
0.0258946064859519,0.0001462172513128,0.1274761557578501,90,7.0,31.0,90.0,59.0
0.0232643801718851,8.263181998840349e-05,0.1283769471759547,51,8.0,32.0,51.0,45.0
0.0228251665830515,0.0001382771257176,0.1260011225694991,47,6.0,36.0,47.0,46.0
0.0248623043298616,0.0003344177093821,0.1264130026101531,77,7.0,45.0,77.0,53.0
0.0278777162165229,0.0001602026022737,0.1284385770558767,64,5.0,25.0,64.0,64.0
0.0337958782911157,0.0001196831273086,0.1292022175097469,61,5.0,26.0,54.0,61.0
0.0325217731296878,0.000190070728422,0.1304020434617444,77,5.0,22.0,77.0,61.0
0.0269191507249956,0.0001038869796697,0.1302886765521899,52,5.0,26.0,50.0,52.0
0.0286176670342562,0.0001158517738893,0.1308085767314386,51,5.0,19.0,42.0,51.0
0.0266159512102491,0.0001639503903998,0.1324874259398509,60,7.0,28.0,50.0,60.0
0.0274808768569345,0.0001928280193875,0.1327783234852334,64,6.0,42.0,45.0,64.0
0.0274808768569345,0.0001510581823821,0.1334593445062072,64,5.0,20.0,64.0,64.0
0.0282672308385252,6.765997829078272e-05,0.1333409261840121,74,6.0,23.0,74.0,60.0
0.0286210110322269,0.0001106638783254,0.129777017371156,100,7.0,29.0,100.0,60.0
0.0301828756928316,0.0001649108598939,0.128855556249564,60,7.0,41.0,50.0,60.0
0.0264163659885413,0.0002272524434373,0.1297661613601124,77,8.0,32.0,77.0,64.0
0.0272199306636933,0.0001770448118812,0.1361897586915443,65,6.0,25.0,46.0,65.0
0.0268545879714671,0.0001933501625898,0.1320137381553091,112,6.0,30.0,112.0,72.0
0.024561910132138,5.70233202664692e-05,0.1338812913042206,68,5.0,29.0,54.0,68.0
0.0291159867167585,0.0001655979503008,0.1317779472242938,66,6.0,25.0,54.0,66.0
0.0294944979250306,0.0001126063497591,0.1359063833951375,57,5.0,27.0,50.0,57.0
0.0294944979250306,9.33027258724511e-05,0.1311286389827173,52,5.0,26.0,44.0,52.0
0.0283638548674369,0.0003183803055434,0.1260904073714676,54,5.0,21.0,54.0,54.0
0.0281048462000357,0.0001521492231403,0.1254435063129439,59,6.0,23.0,49.0,59.0
0.0310693513601886,0.0001171369331131,0.12663788348431,87,5.0,23.0,87.0,66.0
0.0268253646790867,0.0001179802649938,0.1279843151568824,66,6.0,29.0,64.0,66.0
0.0267329105849996,6.404553638564592e-05,0.1292148679494311,53,5.0,22.0,36.0,53.0
0.0325024984776836,0.0002152599481632,0.1339390507825303,34,3.0,14.0,34.0,34.0
0.0271418262272958,0.0001151259388885,0.1381415596588009,43,3.0,17.0,41.0,43.0
0.0255733355879675,5.71489799767491e-05,0.1354703605174445,43,5.0,24.0,39.0,43.0
0.0252307858317983,7.123836201537434e-05,0.1313143008138865,40,3.0,17.0,39.0,40.0
0.0293331407010431,9.814794557973828e-05,0.127484296359519,43,5.0,24.0,43.0,38.0
0.0297664832323663,0.0001277200644835,0.1335566233207487,49,5.0,25.0,41.0,49.0
0.0296986264639058,0.0001295685423399,0.1345477498552021,50,7.0,32.0,46.0,50.0
0.0257479529827724,6.169613334347679e-05,0.134255424141827,46,5.0,22.0,44.0,46.0
0.0291336849331732,0.0001426773669663,0.1307532638310833,36,2.0,10.0,36.0,19.0
0.0317329912738307,0.0001027550470854,0.1295027360319542,40,6.0,25.0,36.0,40.0
0.0279741417344157,5.989582859908492e-05,0.1273889392613826,49,7.0,25.0,40.0,49.0
0.0273311062843608,0.0001055357715812,0.1245389695562844,50,5.0,20.0,41.0,50.0
0.0290065473768432,7.555627234975406e-05,0.1258012801408235,44,7.0,26.0,44.0,40.0
0.0266152662211838,8.176246454878611e-05,0.1263092135199538,51,6.0,36.0,47.0,51.0
0.0266152662211838,8.587213822838473e-05,0.1258548593509831,74,8.0,33.0,74.0,55.0
0.0320750474929673,0.0001717173145151,0.1252508349716133,115,10.0,62.0,115.0,62.0
0.0296302942123055,0.0001587640144861,0.1265354454516829,140,8.0,49.0,140.0,62.0
0.0296302942123055,0.000279153784504,0.127360224723762,100,8.0,45.0,100.0,66.0
0.0296302942123055,0.0001003516452092,0.1285197288846126,68,5.0,33.0,48.0,68.0
0.0312675423920022,0.0001003516452092,0.1304954737424298,61,3.0,18.0,39.0,61.0
0.0300359008778351,5.958003590863431e-05,0.1293629049232312,47,2.0,15.0,31.0,47.0
0.0331045053899148,5.958003590863431e-05,0.1284806579350881,39,3.0,14.0,39.0,38.0
0.0331045053899148,0.0002418591029708,0.1314614564179818,49,3.0,18.0,49.0,40.0
0.0305850207805504,0.0001566538994215,0.1290101153998818,67,7.0,28.0,67.0,54.0
0.0322543241027083,0.0002746495146496,0.1275157972131315,115,8.0,29.0,115.0,54.0
0.028344776481378,0.0002746495146496,0.1252261327291922,52,8.0,30.0,46.0,52.0
0.032698515802608,0.0001573890222779,0.1258722084624298,93,5.0,24.0,93.0,53.0
0.0273638889193419,0.0005993465892968,0.1221429333090265,60,9.0,44.0,43.0,60.0
0.0315673649310932,0.0002377594209973,0.1265197992324294,58,6.0,30.0,43.0,58.0
0.0314122252166138,0.0001605009583593,0.1300324275165523,51,3.0,13.0,44.0,51.0
